nivel_geo,cod_ibge_7_pop,cod_mun_pop,municipio_sinesp,nome_municipio_pop,ano,formulario_clean,evento_clean,num_total,pop_total,tx_total_100k
Município,4300901,4300901,ARATIBA,Aratiba,2015,Formulário 8,Mandado de prisão cumprido,0,6621,0.0
Município,4300901,4300901,ARATIBA,Aratiba,2016,Formulário 8,Mandado de prisão cumprido,1,6620,15.105740181268882
Município,4300901,4300901,ARATIBA,Aratiba,2017,Formulário 8,Mandado de prisão cumprido,0,6633,0.0
Município,4300901,4300901,ARATIBA,Aratiba,2018,Formulário 8,Mandado de prisão cumprido,3,6638,45.194335643266044
Município,4300901,4300901,ARATIBA,Aratiba,2019,Formulário 8,Mandado de prisão cumprido,0,6658,0.0
Município,4300901,4300901,ARATIBA,Aratiba,2020,Formulário 8,Mandado de prisão cumprido,0,6681,0.0
Município,4300901,4300901,ARATIBA,Aratiba,2021,Formulário 8,Mandado de prisão cumprido,0,6679,0.0
Município,4300901,4300901,ARATIBA,Aratiba,2022,Formulário 8,Mandado de prisão cumprido,0,6661,0.0
Município,4300901,4300901,ARATIBA,Aratiba,2023,Formulário 8,Mandado de prisão cumprido,0,6627,0.0
Município,4300901,4300901,ARATIBA,Aratiba,2024,Formulário 8,Mandado de prisão cumprido,0,6618,0.0
Município,4300901,4300901,ARATIBA,Aratiba,2025,Formulário 8,Mandado de prisão cumprido,1,6618,15.11030522816561
Município,4301008,4301008,ARROIO DO MEIO,Arroio do Meio,2015,Formulário 8,Mandado de prisão cumprido,0,19935,0.0
Município,4301008,4301008,ARROIO DO MEIO,Arroio do Meio,2016,Formulário 8,Mandado de prisão cumprido,6,20216,29.679461812425803
Município,4301008,4301008,ARROIO DO MEIO,Arroio do Meio,2017,Formulário 8,Mandado de prisão cumprido,14,20520,68.22612085769981
Município,4301008,4301008,ARROIO DO MEIO,Arroio do Meio,2018,Formulário 8,Mandado de prisão cumprido,10,20814,48.04458537522821
Município,4301008,4301008,ARROIO DO MEIO,Arroio do Meio,2019,Formulário 8,Mandado de prisão cumprido,11,21120,52.083333333333336
Município,4301008,4301008,ARROIO DO MEIO,Arroio do Meio,2020,Formulário 8,Mandado de prisão cumprido,17,21444,79.27625443014362
Município,4301008,4301008,ARROIO DO MEIO,Arroio do Meio,2021,Formulário 8,Mandado de prisão cumprido,10,21731,46.01721043670332
Município,4301008,4301008,ARROIO DO MEIO,Arroio do Meio,2022,Formulário 8,Mandado de prisão cumprido,10,21969,45.51868542036506
Município,4301008,4301008,ARROIO DO MEIO,Arroio do Meio,2023,Formulário 8,Mandado de prisão cumprido,9,22217,40.50951973713823
Município,4301008,4301008,ARROIO DO MEIO,Arroio do Meio,2024,Formulário 8,Mandado de prisão cumprido,6,22490,26.678523788350375
Município,4301008,4301008,ARROIO DO MEIO,Arroio do Meio,2025,Formulário 8,Mandado de prisão cumprido,9,22523,39.95915286595924
Município,4301057,4301057,ARROIO DO SAL,Arroio do Sal,2015,Formulário 8,Mandado de prisão cumprido,0,8763,0.0
Município,4301057,4301057,ARROIO DO SAL,Arroio do Sal,2016,Formulário 8,Mandado de prisão cumprido,2,9063,22.067747986317997
Município,4301057,4301057,ARROIO DO SAL,Arroio do Sal,2017,Formulário 8,Mandado de prisão cumprido,0,9356,0.0
Município,4301057,4301057,ARROIO DO SAL,Arroio do Sal,2018,Formulário 8,Mandado de prisão cumprido,5,9662,51.749120264955494
Município,4301057,4301057,ARROIO DO SAL,Arroio do Sal,2019,Formulário 8,Mandado de prisão cumprido,4,9974,40.104271104872666
Município,4301057,4301057,ARROIO DO SAL,Arroio do Sal,2020,Formulário 8,Mandado de prisão cumprido,9,10292,87.44656043528954
Município,4301057,4301057,ARROIO DO SAL,Arroio do Sal,2021,Formulário 8,Mandado de prisão cumprido,2,10600,18.867924528301884
Município,4301057,4301057,ARROIO DO SAL,Arroio do Sal,2022,Formulário 8,Mandado de prisão cumprido,8,10873,73.57674974707993
Município,4301057,4301057,ARROIO DO SAL,Arroio do Sal,2023,Formulário 8,Mandado de prisão cumprido,3,11115,26.99055330634278
Município,4301057,4301057,ARROIO DO SAL,Arroio do Sal,2024,Formulário 8,Mandado de prisão cumprido,19,11384,166.90091356289528
Município,4301057,4301057,ARROIO DO SAL,Arroio do Sal,2025,Formulário 8,Mandado de prisão cumprido,19,11418,166.40392362935714
Município,4301073,4301073,ARROIO DO PADRE,Arroio do Padre,2015,Formulário 8,Mandado de prisão cumprido,0,2745,0.0
Município,4301073,4301073,ARROIO DO PADRE,Arroio do Padre,2016,Formulário 8,Mandado de prisão cumprido,0,2746,0.0
Município,4301073,4301073,ARROIO DO PADRE,Arroio do Padre,2017,Formulário 8,Mandado de prisão cumprido,0,2733,0.0
Município,4301073,4301073,ARROIO DO PADRE,Arroio do Padre,2018,Formulário 8,Mandado de prisão cumprido,0,2720,0.0
Município,4301073,4301073,ARROIO DO PADRE,Arroio do Padre,2019,Formulário 8,Mandado de prisão cumprido,0,2714,0.0
Município,4301073,4301073,ARROIO DO PADRE,Arroio do Padre,2020,Formulário 8,Mandado de prisão cumprido,0,2706,0.0
Município,4301073,4301073,ARROIO DO PADRE,Arroio do Padre,2021,Formulário 8,Mandado de prisão cumprido,0,2691,0.0
Município,4301073,4301073,ARROIO DO PADRE,Arroio do Padre,2022,Formulário 8,Mandado de prisão cumprido,0,2671,0.0
Município,4301073,4301073,ARROIO DO PADRE,Arroio do Padre,2023,Formulário 8,Mandado de prisão cumprido,0,2638,0.0
Município,4301073,4301073,ARROIO DO PADRE,Arroio do Padre,2024,Formulário 8,Mandado de prisão cumprido,0,2651,0.0
Município,4301073,4301073,ARROIO DO PADRE,Arroio do Padre,2025,Formulário 8,Mandado de prisão cumprido,0,2650,0.0
Município,4301107,4301107,ARROIO DOS RATOS,Arroio dos Ratos,2015,Formulário 8,Mandado de prisão cumprido,0,14203,0.0
Município,4301107,4301107,ARROIO DOS RATOS,Arroio dos Ratos,2016,Formulário 8,Mandado de prisão cumprido,0,14311,0.0
Município,4301107,4301107,ARROIO DOS RATOS,Arroio dos Ratos,2017,Formulário 8,Mandado de prisão cumprido,0,14417,0.0
Município,4301107,4301107,ARROIO DOS RATOS,Arroio dos Ratos,2018,Formulário 8,Mandado de prisão cumprido,0,14511,0.0
Município,4301107,4301107,ARROIO DOS RATOS,Arroio dos Ratos,2019,Formulário 8,Mandado de prisão cumprido,0,14618,0.0
Município,4301107,4301107,ARROIO DOS RATOS,Arroio dos Ratos,2020,Formulário 8,Mandado de prisão cumprido,0,14712,0.0
Município,4301107,4301107,ARROIO DOS RATOS,Arroio dos Ratos,2021,Formulário 8,Mandado de prisão cumprido,9,14784,60.87662337662338
Município,4301107,4301107,ARROIO DOS RATOS,Arroio dos Ratos,2022,Formulário 8,Mandado de prisão cumprido,0,14819,0.0
Município,4301107,4301107,ARROIO DOS RATOS,Arroio dos Ratos,2023,Formulário 8,Mandado de prisão cumprido,3,14856,20.193861066235865
Município,4301107,4301107,ARROIO DOS RATOS,Arroio dos Ratos,2024,Formulário 8,Mandado de prisão cumprido,1,14923,6.701065469409636
Município,4301107,4301107,ARROIO DOS RATOS,Arroio dos Ratos,2025,Formulário 8,Mandado de prisão cumprido,1,14934,6.696129637069775
Município,4301206,4301206,ARROIO DO TIGRE,Arroio do Tigre,2015,Formulário 8,Mandado de prisão cumprido,0,12841,0.0
Município,4301206,4301206,ARROIO DO TIGRE,Arroio do Tigre,2016,Formulário 8,Mandado de prisão cumprido,21,12801,164.0496836184673
Município,4301206,4301206,ARROIO DO TIGRE,Arroio do Tigre,2017,Formulário 8,Mandado de prisão cumprido,5,12750,39.2156862745098
Município,4301206,4301206,ARROIO DO TIGRE,Arroio do Tigre,2018,Formulário 8,Mandado de prisão cumprido,5,12700,39.37007874015748
Município,4301206,4301206,ARROIO DO TIGRE,Arroio do Tigre,2019,Formulário 8,Mandado de prisão cumprido,1,12635,7.914523149980213
Município,4301206,4301206,ARROIO DO TIGRE,Arroio do Tigre,2020,Formulário 8,Mandado de prisão cumprido,3,12581,23.845481281297193
Município,4301206,4301206,ARROIO DO TIGRE,Arroio do Tigre,2021,Formulário 8,Mandado de prisão cumprido,7,12508,55.964182922929325
Município,4301206,4301206,ARROIO DO TIGRE,Arroio do Tigre,2022,Formulário 8,Mandado de prisão cumprido,10,12422,80.50233456770246
Município,4301206,4301206,ARROIO DO TIGRE,Arroio do Tigre,2023,Formulário 8,Mandado de prisão cumprido,5,12356,40.466170281644544
Município,4301206,4301206,ARROIO DO TIGRE,Arroio do Tigre,2024,Formulário 8,Mandado de prisão cumprido,6,12296,48.79635653871178
Município,4301206,4301206,ARROIO DO TIGRE,Arroio do Tigre,2025,Formulário 8,Mandado de prisão cumprido,5,12291,40.68017248393134
Município,4301305,4301305,ARROIO GRANDE,Arroio Grande,2015,Formulário 8,Mandado de prisão cumprido,0,18643,0.0
Município,4301305,4301305,ARROIO GRANDE,Arroio Grande,2016,Formulário 8,Mandado de prisão cumprido,15,18592,80.67986230636834
Município,4301305,4301305,ARROIO GRANDE,Arroio Grande,2017,Formulário 8,Mandado de prisão cumprido,21,18526,113.3542049012199
Município,4301305,4301305,ARROIO GRANDE,Arroio Grande,2018,Formulário 8,Mandado de prisão cumprido,15,18458,81.2655759020479
Município,4301305,4301305,ARROIO GRANDE,Arroio Grande,2019,Formulário 8,Mandado de prisão cumprido,32,18384,174.06440382941688
Município,4301305,4301305,ARROIO GRANDE,Arroio Grande,2020,Formulário 8,Mandado de prisão cumprido,22,18313,120.13323868290286
Município,4301305,4301305,ARROIO GRANDE,Arroio Grande,2021,Formulário 8,Mandado de prisão cumprido,50,18198,274.7554676338059
Município,4301305,4301305,ARROIO GRANDE,Arroio Grande,2022,Formulário 8,Mandado de prisão cumprido,30,18073,165.99347092347702
Município,4301305,4301305,ARROIO GRANDE,Arroio Grande,2023,Formulário 8,Mandado de prisão cumprido,20,17955,111.38958507379559
Município,4301305,4301305,ARROIO GRANDE,Arroio Grande,2024,Formulário 8,Mandado de prisão cumprido,20,17887,111.81304858276961
Município,4301305,4301305,ARROIO GRANDE,Arroio Grande,2025,Formulário 8,Mandado de prisão cumprido,11,17879,61.524693774819625
Município,4301404,4301404,ARVOREZINHA,Arvorezinha,2015,Formulário 8,Mandado de prisão cumprido,0,10428,0.0
Município,4301404,4301404,ARVOREZINHA,Arvorezinha,2016,Formulário 8,Mandado de prisão cumprido,29,10454,277.4057776927492
Município,4301404,4301404,ARVOREZINHA,Arvorezinha,2017,Formulário 8,Mandado de prisão cumprido,13,10476,124.09316533027874
Município,4301404,4301404,ARVOREZINHA,Arvorezinha,2018,Formulário 8,Mandado de prisão cumprido,14,10496,133.38414634146343
Município,4301404,4301404,ARVOREZINHA,Arvorezinha,2019,Formulário 8,Mandado de prisão cumprido,5,10529,47.48789058790008
Município,4301404,4301404,ARVOREZINHA,Arvorezinha,2020,Formulário 8,Mandado de prisão cumprido,3,10552,28.43062926459439
Município,4301404,4301404,ARVOREZINHA,Arvorezinha,2021,Formulário 8,Mandado de prisão cumprido,40,10559,378.823752249266
Município,4301404,4301404,ARVOREZINHA,Arvorezinha,2022,Formulário 8,Mandado de prisão cumprido,3,10547,28.444107329098323
Município,4301404,4301404,ARVOREZINHA,Arvorezinha,2023,Formulário 8,Mandado de prisão cumprido,41,10540,388.9943074003795
Município,4301404,4301404,ARVOREZINHA,Arvorezinha,2024,Formulário 8,Mandado de prisão cumprido,14,10545,132.7643432906591
Município,4301404,4301404,ARVOREZINHA,Arvorezinha,2025,Formulário 8,Mandado de prisão cumprido,0,10547,0.0
Município,4301503,4301503,AUGUSTO PESTANA,Augusto Pestana,2015,Formulário 8,Mandado de prisão cumprido,0,7233,0.0
Município,4301503,4301503,AUGUSTO PESTANA,Augusto Pestana,2016,Formulário 8,Mandado de prisão cumprido,0,7249,0.0
Município,4301503,4301503,AUGUSTO PESTANA,Augusto Pestana,2017,Formulário 8,Mandado de prisão cumprido,1,7251,13.791201213625708
Município,4301503,4301503,AUGUSTO PESTANA,Augusto Pestana,2018,Formulário 8,Mandado de prisão cumprido,0,7264,0.0
Município,4301503,4301503,AUGUSTO PESTANA,Augusto Pestana,2019,Formulário 8,Mandado de prisão cumprido,1,7294,13.709898546750754
Município,4301503,4301503,AUGUSTO PESTANA,Augusto Pestana,2020,Formulário 8,Mandado de prisão cumprido,2,7326,27.300027300027303
Município,4301503,4301503,AUGUSTO PESTANA,Augusto Pestana,2021,Formulário 8,Mandado de prisão cumprido,1,7334,13.635124079629124
Município,4301503,4301503,AUGUSTO PESTANA,Augusto Pestana,2022,Formulário 8,Mandado de prisão cumprido,1,7320,13.66120218579235
Município,4301503,4301503,AUGUSTO PESTANA,Augusto Pestana,2023,Formulário 8,Mandado de prisão cumprido,0,7304,0.0
Município,4301503,4301503,AUGUSTO PESTANA,Augusto Pestana,2024,Formulário 8,Mandado de prisão cumprido,0,7302,0.0
Município,4301503,4301503,AUGUSTO PESTANA,Augusto Pestana,2025,Formulário 8,Mandado de prisão cumprido,0,7303,0.0
Município,4301552,4301552,ÁUREA,Áurea,2015,Formulário 8,Mandado de prisão cumprido,0,3650,0.0
Município,4301552,4301552,ÁUREA,Áurea,2016,Formulário 8,Mandado de prisão cumprido,0,3631,0.0
Município,4301552,4301552,ÁUREA,Áurea,2017,Formulário 8,Mandado de prisão cumprido,0,3614,0.0
Município,4301552,4301552,ÁUREA,Áurea,2018,Formulário 8,Mandado de prisão cumprido,0,3598,0.0
Município,4301552,4301552,ÁUREA,Áurea,2019,Formulário 8,Mandado de prisão cumprido,0,3579,0.0
Município,4301552,4301552,ÁUREA,Áurea,2020,Formulário 8,Mandado de prisão cumprido,0,3557,0.0
Município,4301552,4301552,ÁUREA,Áurea,2021,Formulário 8,Mandado de prisão cumprido,0,3543,0.0
Município,4301552,4301552,ÁUREA,Áurea,2022,Formulário 8,Mandado de prisão cumprido,4,3508,114.02508551881414
Município,4301552,4301552,ÁUREA,Áurea,2023,Formulário 8,Mandado de prisão cumprido,1,3460,28.901734104046245
Município,4301552,4301552,ÁUREA,Áurea,2024,Formulário 8,Mandado de prisão cumprido,0,3460,0.0
Município,4301552,4301552,ÁUREA,Áurea,2025,Formulário 8,Mandado de prisão cumprido,0,3458,0.0
Município,4301602,4301602,BAGÉ,Bagé,2015,Formulário 8,Mandado de prisão cumprido,0,120632,0.0
Município,4301602,4301602,BAGÉ,Bagé,2016,Formulário 8,Mandado de prisão cumprido,44,120970,36.372654377118295
Município,4301602,4301602,BAGÉ,Bagé,2017,Formulário 8,Mandado de prisão cumprido,52,121253,42.885536852696426
Município,4301602,4301602,BAGÉ,Bagé,2018,Formulário 8,Mandado de prisão cumprido,95,121505,78.18608287724786
Município,4301602,4301602,BAGÉ,Bagé,2019,Formulário 8,Mandado de prisão cumprido,51,121759,41.886020745899685
Município,4301602,4301602,BAGÉ,Bagé,2020,Formulário 8,Mandado de prisão cumprido,66,122015,54.091710035651346
Município,4301602,4301602,BAGÉ,Bagé,2021,Formulário 8,Mandado de prisão cumprido,96,122051,78.65564395211838
Município,4301602,4301602,BAGÉ,Bagé,2022,Formulário 8,Mandado de prisão cumprido,51,121934,41.825905817901486
Município,4301602,4301602,BAGÉ,Bagé,2023,Formulário 8,Mandado de prisão cumprido,50,121898,41.01790021165236
Município,4301602,4301602,BAGÉ,Bagé,2024,Formulário 8,Mandado de prisão cumprido,27,121900,22.149302707136997
Município,4301602,4301602,BAGÉ,Bagé,2025,Formulário 8,Mandado de prisão cumprido,133,121928,109.08076897841349
Município,4301636,4301636,BALNEÁRIO PINHAL,Balneário Pinhal,2015,Formulário 8,Mandado de prisão cumprido,0,12248,0.0
Município,4301636,4301636,BALNEÁRIO PINHAL,Balneário Pinhal,2016,Formulário 8,Mandado de prisão cumprido,12,12622,95.0720963397243
Município,4301636,4301636,BALNEÁRIO PINHAL,Balneário Pinhal,2017,Formulário 8,Mandado de prisão cumprido,3,12993,23.089355806972986
Município,4301636,4301636,BALNEÁRIO PINHAL,Balneário Pinhal,2018,Formulário 8,Mandado de prisão cumprido,17,13357,127.27408849292506
Município,4301636,4301636,BALNEÁRIO PINHAL,Balneário Pinhal,2019,Formulário 8,Mandado de prisão cumprido,32,13727,233.1172142492897
Município,4301636,4301636,BALNEÁRIO PINHAL,Balneário Pinhal,2020,Formulário 8,Mandado de prisão cumprido,40,14103,283.6275969651847
Município,4301636,4301636,BALNEÁRIO PINHAL,Balneário Pinhal,2021,Formulário 8,Mandado de prisão cumprido,32,14458,221.33075114123668
Município,4301636,4301636,BALNEÁRIO PINHAL,Balneário Pinhal,2022,Formulário 8,Mandado de prisão cumprido,19,14776,128.58689767190037
Município,4301636,4301636,BALNEÁRIO PINHAL,Balneário Pinhal,2023,Formulário 8,Mandado de prisão cumprido,12,15056,79.70244420828905
Município,4301636,4301636,BALNEÁRIO PINHAL,Balneário Pinhal,2024,Formulário 8,Mandado de prisão cumprido,10,15371,65.05757595471992
Município,4301636,4301636,BALNEÁRIO PINHAL,Balneário Pinhal,2025,Formulário 8,Mandado de prisão cumprido,23,15413,149.2246804645429
Município,4301651,4301651,BARÃO,Barão,2015,Formulário 8,Mandado de prisão cumprido,0,5885,0.0
Município,4301651,4301651,BARÃO,Barão,2016,Formulário 8,Mandado de prisão cumprido,0,5958,0.0
Município,4301651,4301651,BARÃO,Barão,2017,Formulário 8,Mandado de prisão cumprido,0,6029,0.0
Município,4301651,4301651,BARÃO,Barão,2018,Formulário 8,Mandado de prisão cumprido,0,6102,0.0
Município,4301651,4301651,BARÃO,Barão,2019,Formulário 8,Mandado de prisão cumprido,2,6177,32.37817710862878
Município,4301651,4301651,BARÃO,Barão,2020,Formulário 8,Mandado de prisão cumprido,0,6255,0.0
Município,4301651,4301651,BARÃO,Barão,2021,Formulário 8,Mandado de prisão cumprido,0,6330,0.0
Município,4301651,4301651,BARÃO,Barão,2022,Formulário 8,Mandado de prisão cumprido,1,6381,15.671524839366871
Município,4301651,4301651,BARÃO,Barão,2023,Formulário 8,Mandado de prisão cumprido,0,6425,0.0
Município,4301651,4301651,BARÃO,Barão,2024,Formulário 8,Mandado de prisão cumprido,2,6489,30.821390044691018
Município,4301651,4301651,BARÃO,Barão,2025,Formulário 8,Mandado de prisão cumprido,1,6496,15.394088669950738
Município,4301701,4301701,BARÃO DE COTEGIPE,Barão de Cotegipe,2015,Formulário 8,Mandado de prisão cumprido,0,6818,0.0
Município,4301701,4301701,BARÃO DE COTEGIPE,Barão de Cotegipe,2016,Formulário 8,Mandado de prisão cumprido,1,6878,14.539110206455364
Município,4301701,4301701,BARÃO DE COTEGIPE,Barão de Cotegipe,2017,Formulário 8,Mandado de prisão cumprido,0,6950,0.0
Município,4301701,4301701,BARÃO DE COTEGIPE,Barão de Cotegipe,2018,Formulário 8,Mandado de prisão cumprido,0,7015,0.0
Município,4301701,4301701,BARÃO DE COTEGIPE,Barão de Cotegipe,2019,Formulário 8,Mandado de prisão cumprido,2,7086,28.22466836014677
Município,4301701,4301701,BARÃO DE COTEGIPE,Barão de Cotegipe,2020,Formulário 8,Mandado de prisão cumprido,0,7154,0.0
Município,4301701,4301701,BARÃO DE COTEGIPE,Barão de Cotegipe,2021,Formulário 8,Mandado de prisão cumprido,0,7217,0.0
Município,4301701,4301701,BARÃO DE COTEGIPE,Barão de Cotegipe,2022,Formulário 8,Mandado de prisão cumprido,0,7245,0.0
Município,4301701,4301701,BARÃO DE COTEGIPE,Barão de Cotegipe,2023,Formulário 8,Mandado de prisão cumprido,0,7262,0.0
Município,4301701,4301701,BARÃO DE COTEGIPE,Barão de Cotegipe,2024,Formulário 8,Mandado de prisão cumprido,0,7313,0.0
Município,4301701,4301701,BARÃO DE COTEGIPE,Barão de Cotegipe,2025,Formulário 8,Mandado de prisão cumprido,0,7320,0.0
Município,4301750,4301750,BARÃO DO TRIUNFO,Barão do Triunfo,2015,Formulário 8,Mandado de prisão cumprido,0,6876,0.0
Município,4301750,4301750,BARÃO DO TRIUNFO,Barão do Triunfo,2016,Formulário 8,Mandado de prisão cumprido,0,6795,0.0
Município,4301750,4301750,BARÃO DO TRIUNFO,Barão do Triunfo,2017,Formulário 8,Mandado de prisão cumprido,0,6694,0.0
Município,4301750,4301750,BARÃO DO TRIUNFO,Barão do Triunfo,2018,Formulário 8,Mandado de prisão cumprido,1,6580,15.197568389057752
Município,4301750,4301750,BARÃO DO TRIUNFO,Barão do Triunfo,2019,Formulário 8,Mandado de prisão cumprido,1,6477,15.43924656476764
Município,4301750,4301750,BARÃO DO TRIUNFO,Barão do Triunfo,2020,Formulário 8,Mandado de prisão cumprido,0,6368,0.0
Município,4301750,4301750,BARÃO DO TRIUNFO,Barão do Triunfo,2021,Formulário 8,Mandado de prisão cumprido,0,6260,0.0
